84662	0	26.51
84915	0	26.49
85168	0	26.49
85420	0	26.52
85673	0	26.52
85926	0	26.51
86179	0	26.53
86431	0	26.63
86683	0	26.51
86936	0	26.51
87189	0	26.53
87442	0	26.54
87695	0	26.55
87948	0	26.52
88200	0	26.53
88453	0	26.55
88706	0	26.54
88959	0	26.53
89212	0	26.33
89464	0	26.55
89716	0	26.46
89969	0	26.55
90222	0	26.55
90475	0	26.57
90727	0	26.53
90980	0	26.57
91233	0	26.54
91486	0	26.54
91739	0	26.53
91991	0	26.57
92244	0	26.55
92497	0	26.51
92750	0	26.54
93002	0	26.51
93254	0	26.55
93507	0	26.55
93760	0	26.58
94013	0	26.56
94266	0	26.53
94518	0	26.53
94771	0	26.58
95024	0	26.51
95277	0	26.60
95530	0	26.57
95783	0	26.60
96035	0	26.61
96287	0	26.57
96540	0	26.61
96793	0	26.62
97046	0	26.58
97298	0	26.57
97551	0	26.53
97804	0	26.58
98057	0	26.59
98310	0	26.60
98562	0	26.58
98815	0	26.64
99068	0	26.60
99321	0	26.62
99573	0	26.59
99825	0	26.60
100078	0	26.56
100331	0	26.60
100584	0	26.61
100837	0	26.58
101090	0	26.62
101343	0	26.62
101595	0	26.60
101848	0	26.57
102101	0	26.61
102354	0	26.64
102607	0	26.60
102860	0	26.58
103111	0	26.63
103364	0	26.60
103617	0	26.62
103870	0	26.22
104123	0	26.60
104376	0	26.60
104629	0	26.60
104881	0	26.62
105134	0	26.62
105387	0	26.58
105640	0	26.58
105893	0	26.58
106146	0	26.62
106398	0	26.57
106650	0	26.67
106903	0	26.55
107156	0	26.61
107409	0	26.58
107662	0	26.63
107915	0	26.60
108167	0	26.63
108420	0	26.63
108673	0	26.51
108926	0	26.69
109179	0	26.62
109432	0	26.64
109684	0	26.59
109936	0	26.62
110189	0	26.57
110442	0	26.64
110695	0	26.64
110948	0	26.62
111201	0	26.62
111454	0	26.48
111706	0	26.58
111959	0	26.59
112212	0	26.60
112465	0	26.60
112718	0	26.63
112970	0	26.62
113223	0	26.60
113475	0	26.67
113728	0	26.62
113981	0	26.64
114234	0	26.64
114487	0	26.58
114740	0	26.64
114992	0	26.61
115245	0	26.63
115498	0	26.60
115751	0	26.63
116004	0	26.58
116256	0	26.66
116509	0	26.65
116761	0	26.64
117014	0	26.64
117267	0	26.64
117520	0	26.64
117773	0	26.63
118026	0	26.61
118279	0	26.66
118531	0	26.60
118784	0	26.56
119037	0	26.62
119290	0	26.61
119543	0	26.61
119795	0	26.61
120048	0	26.65
120300	0	26.61
120553	0	26.58
120806	0	26.59
121059	0	26.53
121312	0	26.61
121565	0	26.59
121817	0	26.62
122070	0	26.62
122323	0	26.57
122576	0	26.63
122829	0	26.60
123081	0	26.61
123334	0	26.55
123586	0	26.67
123839	0	26.64
124092	0	26.61
124345	0	26.60
124598	0	26.63
124851	0	26.64
125104	0	26.62
125356	0	26.64
125609	0	26.60
125862	0	26.62
126115	0	26.62
126367	0	26.64
126620	0	26.64
126873	0	26.61
127125	0	26.56
127378	0	26.61
127631	0	26.58
127884	0	26.61
128137	0	26.60
128390	0	26.65
128642	0	26.64
128895	0	26.64
129148	0	26.64
129401	0	26.60
129653	0	26.60
129906	0	26.60
130159	0	26.64
130411	0	26.26
130664	0	26.64
130917	0	26.22
131170	0	26.63
131423	0	26.63
131676	0	26.58
131929	0	26.61
132181	0	26.02
132434	0	26.61
132687	0	26.64
132940	0	26.64
133192	0	26.68
133445	0	26.62
133697	0	26.58
133950	0	26.62
134203	0	26.40
134456	0	26.60
134709	0	26.60
134962	0	26.60
135215	0	26.64
135467	0	26.65
135720	0	26.63
135973	0	26.63
136226	0	26.62
136478	0	26.60
136731	0	26.60
136984	0	26.65
137236	0	26.65
137489	0	26.64
137742	0	26.61
137995	0	26.62
138248	0	26.63
138501	0	26.65
138753	0	26.63
139006	0	26.64
139259	0	26.62
139512	0	26.64
139764	0	26.67
140017	0	26.60
140270	0	26.64
140522	0	26.65
140775	0	26.65
141028	0	26.64
141281	0	26.60
141534	0	26.60
141787	0	26.62
142040	0	26.64
142292	0	26.65
142545	0	26.59
142798	0	26.61
143050	0	26.67
143303	0	26.60
143556	0	26.60
143808	0	26.62
144061	0	26.64
144314	0	26.61
144567	0	26.66
144820	0	26.65
145073	0	26.65
145326	0	26.66
145578	0	26.62
145831	0	26.65
146084	0	26.64
146336	0	26.63
146589	0	26.64
146842	0	26.66
147095	0	26.62
147347	0	26.60
147600	0	26.62
147853	0	26.62
148106	0	26.64
148359	0	26.65
148612	0	26.42
148865	0	26.60
149117	0	26.62
149370	0	26.57
149623	0	26.64
149875	0	26.64
150128	0	25.84
150381	0	26.64
150633	0	26.61
150886	0	26.60
151139	0	26.66
151392	0	26.62
151645	0	26.62
151898	0	26.63
152151	0	26.63
152403	0	26.64
